"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,86,86,14,"Arbedo-Castione TI","Gli elettori di Arbedo-Castione si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 86 per cento di ""sì"". Arbedo-Castione ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5002,83.6,83.6,16.4,"Bellinzona TI","L'iniziativa per un freno ai costi del Centro è stata accolta a Bellinzona, dove ha riscosso il 83,6 per cento di voti a favore. Bellinzona ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5003,50.7,50.7,49.3,"Cadenazzo TI","Nel comune di Cadenazzo, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 50,7 per cento di voti favorevoli. Cadenazzo ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5009,19.8,19.8,80.2,"Isone TI","Gli abitanti di Isone hanno respinto l'iniziativa per un freno ai costi del Centro con il 80,2 per cento di ""no"". Isone ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5010,76.8,76.8,23.2,"Lumino TI","I cittadini di Lumino hanno accolto l'iniziativa per un freno ai costi del Centro con il 76,8 per cento di voti a favore. Lumino ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5017,51.7,51.7,48.3,"Sant'Antonino TI","I cittadini di Sant'Antonino hanno accolto l'iniziativa per un freno ai costi del Centro con il 51,7 per cento di voti a favore. Sant'Antonino ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5048,86.2,86.2,13.8,"Acquarossa TI","Gli elettori di Acquarossa si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 86,2 per cento di ""sì"". Acquarossa ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5049,62.8,62.8,37.2,"Blenio TI","Gli elettori di Blenio si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 62,8 per cento di ""sì"". Blenio ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5050,52.7,52.7,47.3,"Serravalle TI","I cittadini di Serravalle hanno accolto l'iniziativa per un freno ai costi del Centro con il 52,7 per cento di voti a favore. Serravalle ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5061,50.5,50.5,49.5,"Airolo TI","Nel comune di Airolo, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 50,5 per cento di voti favorevoli. Airolo ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5063,10.3,10.3,89.7,"Bedretto TI","Gli elettori di Bedretto si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 89,7 per cento di voti contrari. Bedretto ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5064,88.9,88.9,11.1,"Bodio TI","Nel comune di Bodio, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 88,9 per cento di voti favorevoli. Bodio ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5071,36.7,36.7,63.3,"Dalpe TI","I cittadini di Dalpe hanno respinto l'iniziativa per un freno ai costi del Centro con il 63,3 per cento di voti contrari. Dalpe ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5072,81.3,81.3,18.7,"Faido TI","I cittadini di Faido hanno accolto l'iniziativa per un freno ai costi del Centro con il 81,3 per cento di voti a favore. Faido ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5073,44.8,44.8,55.2,"Giornico TI","L'iniziativa per un freno ai costi del Centro è stata respinta a Giornico, dove ha riscosso il 55,2 per cento di ""no"". Giornico ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5076,81.7,81.7,18.3,"Personico TI","Il 81,7 per cento degli elettori di Personico ha accolto l'iniziativa per un freno ai costi del Centro. Personico ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5077,47.5,47.5,52.5,"Pollegio TI","A Pollegio gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 52,5 per cento di voti a sfavore. Pollegio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5078,24.2,24.2,75.8,"Prato (Leventina) TI","Nel comune di Prato (Leventina), i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 75,8 per cento di voti contrari. Prato (Leventina) ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5079,90.7,90.7,9.3,"Quinto TI","Il 90,7 per cento degli elettori di Quinto ha accolto l'iniziativa per un freno ai costi del Centro. Quinto ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5091,28,28,72,"Ascona TI","L'iniziativa per un freno ai costi del Centro è stata respinta a Ascona, dove ha riscosso il 72 per cento di ""no"". Ascona ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5096,59.1,59.1,40.9,"Brione sopra Minusio TI","Gli abitanti di Brione sopra Minusio hanno accolto l'iniziativa per un freno ai costi del Centro con il 59,1 per cento di ""sì"". Brione sopra Minusio ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5097,81.2,81.2,18.8,"Brissago TI","Gli elettori di Brissago si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 81,2 per cento di ""sì"". Brissago ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5108,25,25,75,"Gordola TI","I cittadini di Gordola hanno respinto l'iniziativa per un freno ai costi del Centro con il 75 per cento di voti contrari. Gordola ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5112,51.2,51.2,48.8,"Lavertezzo TI","Gli abitanti di Lavertezzo hanno accolto l'iniziativa per un freno ai costi del Centro con il 51,2 per cento di ""sì"". Lavertezzo ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5113,31.6,31.6,68.4,"Locarno TI","Gli abitanti di Locarno hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,4 per cento di ""no"". Locarno ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5115,48.9,48.9,51.1,"Losone TI","Nel comune di Losone, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 51,1 per cento di voti contrari. Losone ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5117,38.7,38.7,61.3,"Mergoscia TI","I cittadini di Mergoscia hanno respinto l'iniziativa per un freno ai costi del Centro con il 61,3 per cento di voti contrari. Mergoscia ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5118,41.2,41.2,58.8,"Minusio TI","L'iniziativa per un freno ai costi del Centro è stata respinta a Minusio, dove ha riscosso il 58,8 per cento di ""no"". Minusio ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5120,12.5,12.5,87.5,"Muralto TI","A Muralto gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 87,5 per cento di voti a sfavore. Muralto ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5121,91.9,91.9,8.1,"Orselina TI","Nel comune di Orselina, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 91,9 per cento di voti favorevoli. Orselina ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5125,40.1,40.1,59.9,"Ronco sopra Ascona TI","Nel comune di Ronco sopra Ascona, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 59,9 per cento di voti contrari. Ronco sopra Ascona ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5131,55.6,55.6,44.4,"Tenero-Contra TI","Il 55,6 per cento degli elettori di Tenero-Contra ha accolto l'iniziativa per un freno ai costi del Centro. Tenero-Contra ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5136,93.3,93.3,6.7,"Onsernone TI","Gli abitanti di Onsernone hanno accolto l'iniziativa per un freno ai costi del Centro con il 93,3 per cento di ""sì"". Onsernone ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5138,2.2,2.2,97.8,"Cugnasco-Gerra TI","Gli abitanti di Cugnasco-Gerra hanno respinto l'iniziativa per un freno ai costi del Centro con il 97,8 per cento di ""no"". Cugnasco-Gerra ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5141,35.8,35.8,64.2,"Agno TI","Il 64,2 per cento degli elettori di Agno ha respinto l'iniziativa per un freno ai costi del Centro. Agno ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5143,37.9,37.9,62.1,"Aranno TI","Gli elettori di Aranno si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 62,1 per cento di voti contrari. Aranno ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5144,60.3,60.3,39.7,"Arogno TI","A Arogno gli abitanti hanno accolto l'iniziativa per un freno ai costi del Centro con il 60,3 per cento di ""sì"". Arogno ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5146,65.2,65.2,34.8,"Astano TI","L'iniziativa per un freno ai costi del Centro è stata accolta a Astano, dove ha riscosso il 65,2 per cento di voti a favore. Astano ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5148,58.3,58.3,41.7,"Bedano TI","L'iniziativa per un freno ai costi del Centro è stata accolta a Bedano, dove ha riscosso il 58,3 per cento di voti a favore. Bedano ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5149,64.4,64.4,35.6,"Bedigliora TI","Gli abitanti di Bedigliora hanno accolto l'iniziativa per un freno ai costi del Centro con il 64,4 per cento di ""sì"". Bedigliora ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5151,74.6,74.6,25.4,"Bioggio TI","I cittadini di Bioggio hanno accolto l'iniziativa per un freno ai costi del Centro con il 74,6 per cento di voti a favore. Bioggio ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
5154,34.9,34.9,65.1,"Bissone TI","Il 65,1 per cento degli elettori di Bissone ha respinto l'iniziativa per un freno ai costi del Centro. Bissone ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
5160,74.7,74.7,25.3,"Brusino Arsizio TI","Gli abitanti di Brusino Arsizio hanno accolto l'iniziativa per un freno ai costi del Centro con il 74,7 per cento di ""sì"". Brusino Arsizio ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
