"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
301,27.7,27.7,72.3,"Aarberg (BE)","A Aarberg, les habitants sont défavorables à la loi sur l'électricité avec 72,3 pour cent des voix. Aarberg a rejeté la loi, tout comme son canton."
302,86.7,86.7,13.3,"Bargen (BE)","Les électeurs de Bargen (BE) valident la loi sur l'électricité avec 86,7 pour cent des voix. Bargen (BE) a approuvé la loi, contrairement à son canton."
303,37.7,37.7,62.3,"Grossaffoltern (BE)","A Grossaffoltern, les habitants disent non à 62,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Grossaffoltern a rejeté la loi, tout comme son canton."
304,17.5,17.5,82.5,"Kallnach (BE)","C'est non à 82,5 pour cent à la loi sur l'électricité à Kallnach. Kallnach a rejeté la loi, tout comme son canton."
305,28.6,28.6,71.4,"Kappelen (BE)","La loi sur l'électricité échoue à Kappelen avec 71,4 pour cent des suffrages. Kappelen a rejeté la loi, tout comme son canton."
306,97.9,97.9,2.1,"Lyss (BE)","Les habitants de Lyss acceptent la loi sur l'électricité avec 97,9 pour cent de oui. Lyss a approuvé la loi, contrairement à son canton."
307,31.1,31.1,68.9,"Meikirch (BE)","Les habitants de Meikirch s'opposent à la loi sur l'électricité avec 68,9 pour cent de non. Meikirch a rejeté la loi, tout comme son canton."
309,34.7,34.7,65.3,"Radelfingen (BE)","A Radelfingen, les habitants sont défavorables à la loi sur l'électricité avec 65,3 pour cent des voix. Radelfingen a rejeté la loi, tout comme son canton."
310,59.6,59.6,40.4,"Rapperswil (BE)","Les habitants de Rapperswil (BE) acceptent la loi sur l'électricité avec 59,6 pour cent de oui. Rapperswil (BE) a approuvé la loi, contrairement à son canton."
311,75.1,75.1,24.9,"Schüpfen (BE)","A Schüpfen, les habitants disent oui à 75,1 pour cent à la loi sur l'électricité. Schüpfen a approuvé la loi, contrairement à son canton."
312,34.9,34.9,65.1,"Seedorf (BE)","Les habitants de Seedorf (BE) s'opposent à la loi sur l'électricité avec 65,1 pour cent de non. Seedorf (BE) a rejeté la loi, tout comme son canton."
321,84.3,84.3,15.7,"Aarwangen (BE)","La loi sur l'électricité passe la rampe à Aarwangen avec 84,3 pour cent de oui. Aarwangen a approuvé la loi, contrairement à son canton."
322,48,48,52,"Auswil (BE)","C'est non à 52 pour cent à la loi sur l'électricité à Auswil. Auswil a rejeté la loi, tout comme son canton."
323,87.5,87.5,12.5,"Bannwil (BE)","A Bannwil, les habitants sont favorables à la loi sur l'électricité avec 87,5 pour cent des suffrages. Bannwil a approuvé la loi, contrairement à son canton."
324,93.7,93.7,6.3,"Bleienbach (BE)","Les habitants de Bleienbach approuvent la loi sur l'électricité avec 93,7 pour cent des voix. Bleienbach a approuvé la loi, contrairement à son canton."
325,19.7,19.7,80.3,"Busswil bei Melchnau (BE)","La loi sur l'électricité échoue à Busswil bei Melchnau avec 80,3 pour cent des suffrages. Busswil bei Melchnau a rejeté la loi, tout comme son canton."
326,61.8,61.8,38.2,"Gondiswil (BE)","C'est oui à 61,8 pour cent à la loi sur l'électricité à Gondiswil. Gondiswil a approuvé la loi, contrairement à son canton."
329,52.5,52.5,47.5,"Langenthal (BE)","Les électeurs de Langenthal valident la loi sur l'électricité avec 52,5 pour cent des voix. Langenthal a approuvé la loi, contrairement à son canton."
331,74.9,74.9,25.1,"Lotzwil (BE)","Les habitants de Lotzwil approuvent la loi sur l'électricité avec 74,9 pour cent des voix. Lotzwil a approuvé la loi, contrairement à son canton."
332,26.4,26.4,73.6,"Madiswil (BE)","A Madiswil, les habitants disent non à 73,6 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Madiswil a rejeté la loi, tout comme son canton."
333,92.1,92.1,7.9,"Melchnau (BE)","La loi sur l'électricité passe la rampe à Melchnau avec 92,1 pour cent de oui. Melchnau a approuvé la loi, contrairement à son canton."
335,63.3,63.3,36.7,"Oeschenbach (BE)","Les habitants d'Oeschenbach approuvent la loi sur l'électricité avec 63,3 pour cent des voix. Oeschenbach a approuvé la loi, contrairement à son canton."
336,7.7,7.7,92.3,"Reisiswil (BE)","A Reisiswil, les habitants disent non à 92,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Reisiswil a rejeté la loi, tout comme son canton."
337,51.6,51.6,48.4,"Roggwil (BE)","Les électeurs de Roggwil (BE) valident la loi sur l'électricité avec 51,6 pour cent des voix. Roggwil (BE) a approuvé la loi, contrairement à son canton."
