"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,56,56,44,"Vaz/Obervaz GR","Gli elettori di Vaz/Obervaz si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 56 per cento di ""sì"". Vaz/Obervaz ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3513,51,51,49,"Lantsch/Lenz GR","Nel comune di Lantsch/Lenz, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 51 per cento di voti favorevoli. Lantsch/Lenz ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3514,45,45,55,"Schmitten GR","Gli elettori di Schmitten GR si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 55 per cento di voti contrari. Schmitten GR ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3542,36.7,36.7,63.3,"Albula/Alvra GR","Il 63,3 per cento degli elettori di Albula/Alvra ha respinto l'iniziativa per premi meno onerosi del PS. Albula/Alvra ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3543,6.6,6.6,93.4,"Surses GR","Nel comune di Surses, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 93,4 per cento di voti contrari. Surses ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3544,20.9,20.9,79.1,"Bergün Filisur GR","Nel comune di Bergün Filisur, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 79,1 per cento di voti contrari. Bergün Filisur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3551,98,98,2,"Brusio GR","Il 98 per cento degli elettori di Brusio ha accolto l'iniziativa per premi meno onerosi del PS. Brusio ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3561,18,18,82,"Poschiavo GR","Gli abitanti di Poschiavo hanno respinto l'iniziativa per premi meno onerosi del PS con il 82 per cento di ""no"". Poschiavo ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3572,36.2,36.2,63.8,"Falera GR","Gli abitanti di Falera hanno respinto l'iniziativa per premi meno onerosi del PS con il 63,8 per cento di ""no"". Falera ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
3575,89.5,89.5,10.5,"Laax GR","I cittadini di Laax hanno accolto l'iniziativa per premi meno onerosi del PS con il 89,5 per cento di voti a favore. Laax ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3581,86.1,86.1,13.9,"Sagogn GR","Nel comune di Sagogn, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 86,1 per cento di voti favorevoli. Sagogn ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3582,74.2,74.2,25.8,"Schluein GR","A Schluein gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 74,2 per cento di ""sì"". Schluein ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
3603,88.5,88.5,11.5,"Vals GR","Nel comune di Vals, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 88,5 per cento di voti favorevoli. Vals ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
