"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2008,51.1,51.1,48.9,"Châtillon FR","Ja zur ""Stopp-Impfpflicht""-Initiative in Châtillon FR. Die Gemeinde hat das Volksbegehren mit 51,1 Prozent der Stimmen angenommen. Châtillon FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2011,42.1,42.1,57.9,"Cugy FR","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Cugy FR: Mit 9'766 Nein-Stimmen zu 7'111 Ja-Stimmen oder 57,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Cugy FR hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2016,30,30,70,"Fétigny FR","Nein zur ""Stopp-Impfpflicht""-Initiative in Fétigny: Mit 70 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Fétigny hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2022,27.5,27.5,72.5,"Gletterens FR","In Gletterens hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,5 Prozent verworfen. Gletterens hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2025,38.9,38.9,61.1,"Lully FR","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Lully FR: Mit 6'103 Nein-Stimmen zu 3'890 Ja-Stimmen oder 61,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Lully FR hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2027,54.5,54.5,45.5,"Ménières FR","54,5 Prozent der Stimmbürgerinnen und Stimmbürger von Ménières haben die ""Stopp-Impfpflicht""-Initiative angenommen. Ménières hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
2029,25.6,25.6,74.4,"Montagny FR","In Montagny FR hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 74,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Montagny FR hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2035,8.1,8.1,91.9,"Nuvilly FR","In Nuvilly hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 91,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Nuvilly hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2038,14,14,86,"Prévondavaux FR","In Prévondavaux hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 86 Prozent der abgegebenen Stimmzettel stand ein Nein. Prévondavaux hat damit anders abgestimmt als der Kanton Freiburg, der die Vorlage angenommen hat."
2041,57.5,57.5,42.5,"Saint-Aubin FR","Ja zur ""Stopp-Impfpflicht""-Initiative in Saint-Aubin FR: Mit 57,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Saint-Aubin FR hat damit gleich wie der Kanton Freiburg Ja gesagt zu dieser Vorlage."
