"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,58.1,58.1,41.9,"Vaz/Obervaz GR","Gli elettori di Vaz/Obervaz si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 58,1 per cento di ""sì"". Vaz/Obervaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3513,60.9,60.9,39.1,"Lantsch/Lenz GR","Nel comune di Lantsch/Lenz, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 60,9 per cento di voti favorevoli. Lantsch/Lenz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3514,25.8,25.8,74.2,"Schmitten GR","Gli elettori di Schmitten GR si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 74,2 per cento di voti contrari. Schmitten GR ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3542,14.5,14.5,85.5,"Albula/Alvra GR","Il 85,5 per cento degli elettori di Albula/Alvra ha respinto la legge sull'approvvigionamento elettrico. Albula/Alvra ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3543,30,30,70,"Surses GR","Nel comune di Surses, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 70 per cento di voti contrari. Surses ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3544,44.3,44.3,55.7,"Bergün Filisur GR","Nel comune di Bergün Filisur, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 55,7 per cento di voti contrari. Bergün Filisur ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3551,44.5,44.5,55.5,"Brusio GR","Il 55,5 per cento degli elettori di Brusio ha respinto la legge sull'approvvigionamento elettrico. Brusio ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3561,60.1,60.1,39.9,"Poschiavo GR","Gli abitanti di Poschiavo hanno accolto la legge sull'approvvigionamento elettrico con il 60,1 per cento di ""sì"". Poschiavo ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3572,84.6,84.6,15.4,"Falera GR","Gli abitanti di Falera hanno accolto la legge sull'approvvigionamento elettrico con il 84,6 per cento di ""sì"". Falera ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3575,9.5,9.5,90.5,"Laax GR","I cittadini di Laax hanno respinto la legge sull'approvvigionamento elettrico con il 90,5 per cento di voti contrari. Laax ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3581,47.9,47.9,52.1,"Sagogn GR","Nel comune di Sagogn, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 52,1 per cento di voti contrari. Sagogn ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3582,15.5,15.5,84.5,"Schluein GR","A Schluein gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 84,5 per cento di voti a sfavore. Schluein ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3603,82.5,82.5,17.5,"Vals GR","Nel comune di Vals, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 82,5 per cento di voti favorevoli. Vals ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3618,18.3,18.3,81.7,"Lumnezia GR","Il 81,7 per cento degli elettori di Lumnezia ha respinto la legge sull'approvvigionamento elettrico. Lumnezia ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3619,75.2,75.2,24.8,"Ilanz/Glion GR","I cittadini di Ilanz/Glion hanno accolto la legge sull'approvvigionamento elettrico con il 75,2 per cento di voti a favore. Ilanz/Glion ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3633,92.1,92.1,7.9,"Fürstenau GR","Gli abitanti di Fürstenau hanno accolto la legge sull'approvvigionamento elettrico con il 92,1 per cento di ""sì"". Fürstenau ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3637,30.7,30.7,69.3,"Rothenbrunnen GR","I cittadini di Rothenbrunnen hanno respinto la legge sull'approvvigionamento elettrico con il 69,3 per cento di voti contrari. Rothenbrunnen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3638,91.8,91.8,8.2,"Scharans GR","La legge sull'approvvigionamento elettrico è stata accolta a Scharans, dove ha riscosso il 91,8 per cento di voti a favore. Scharans ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3640,91.1,91.1,8.9,"Sils im Domleschg GR","I cittadini di Sils im Domleschg hanno accolto la legge sull'approvvigionamento elettrico con il 91,1 per cento di voti a favore. Sils im Domleschg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3661,70.4,70.4,29.6,"Cazis GR","Il 70,4 per cento degli elettori di Cazis ha accolto la legge sull'approvvigionamento elettrico. Cazis ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3662,94.4,94.4,5.6,"Flerden GR","I cittadini di Flerden hanno accolto la legge sull'approvvigionamento elettrico con il 94,4 per cento di voti a favore. Flerden ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3663,62.6,62.6,37.4,"Masein GR","A Masein gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 62,6 per cento di ""sì"". Masein ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3668,45.8,45.8,54.2,"Thusis GR","I cittadini di Thusis hanno respinto la legge sull'approvvigionamento elettrico con il 54,2 per cento di voti contrari. Thusis ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3669,65.2,65.2,34.8,"Tschappina GR","Nel comune di Tschappina, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 65,2 per cento di voti favorevoli. Tschappina ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3670,44,44,56,"Urmein GR","Gli abitanti di Urmein hanno respinto la legge sull'approvvigionamento elettrico con il 56 per cento di ""no"". Urmein ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3672,45.3,45.3,54.7,"Safiental GR","Il 54,7 per cento degli elettori di Safiental ha respinto la legge sull'approvvigionamento elettrico. Safiental ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3673,48.4,48.4,51.6,"Domleschg GR","A Domleschg gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 51,6 per cento di voti a sfavore. Domleschg ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3681,63.1,63.1,36.9,"Avers GR","La legge sull'approvvigionamento elettrico è stata accolta a Avers, dove ha riscosso il 63,1 per cento di voti a favore. Avers ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3695,59.5,59.5,40.5,"Sufers GR","La legge sull'approvvigionamento elettrico è stata accolta a Sufers, dove ha riscosso il 59,5 per cento di voti a favore. Sufers ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3701,57,57,43,"Andeer GR","Gli abitanti di Andeer hanno accolto la legge sull'approvvigionamento elettrico con il 57 per cento di ""sì"". Andeer ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3711,35.8,35.8,64.2,"Rongellen GR","Gli abitanti di Rongellen hanno respinto la legge sull'approvvigionamento elettrico con il 64,2 per cento di ""no"". Rongellen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3712,46,46,54,"Zillis-Reischen GR","Gli elettori di Zillis-Reischen si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 54 per cento di voti contrari. Zillis-Reischen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3713,57.9,57.9,42.1,"Ferrera GR","Nel comune di Ferrera, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 57,9 per cento di voti favorevoli. Ferrera ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3714,69.9,69.9,30.1,"Rheinwald GR","I cittadini di Rheinwald hanno accolto la legge sull'approvvigionamento elettrico con il 69,9 per cento di voti a favore. Rheinwald ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3715,47.6,47.6,52.4,"Muntogna da Schons GR","Nel comune di Muntogna da Schons, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 52,4 per cento di voti contrari. Muntogna da Schons ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3721,52.7,52.7,47.3,"Bonaduz GR","Nel comune di Bonaduz, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 52,7 per cento di voti favorevoli. Bonaduz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3722,33,33,67,"Domat/Ems GR","I cittadini di Domat/Ems hanno respinto la legge sull'approvvigionamento elettrico con il 67 per cento di voti contrari. Domat/Ems ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3723,30,30,70,"Rhäzüns GR","A Rhäzüns gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 70 per cento di voti a sfavore. Rhäzüns ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3731,3.7,3.7,96.3,"Felsberg GR","I cittadini di Felsberg hanno respinto la legge sull'approvvigionamento elettrico con il 96,3 per cento di voti contrari. Il maggior numero di ""no"" nel canton Grigioni è stato ottenuto a Felsberg."
3732,70.6,70.6,29.4,"Flims GR","I cittadini di Flims hanno accolto la legge sull'approvvigionamento elettrico con il 70,6 per cento di voti a favore. Flims ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3733,9.3,9.3,90.7,"Tamins GR","Nel comune di Tamins, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 90,7 per cento di voti contrari. Tamins ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3734,88.6,88.6,11.4,"Trin GR","Il 88,6 per cento degli elettori di Trin ha accolto la legge sull'approvvigionamento elettrico. Trin ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3746,79.6,79.6,20.4,"Zernez GR","Nel comune di Zernez, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 79,6 per cento di voti favorevoli. Zernez ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3752,31.4,31.4,68.6,"Samnaun GR","La legge sull'approvvigionamento elettrico è stata respinta a Samnaun, dove ha riscosso il 68,6 per cento di ""no"". Samnaun ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3762,73,73,27,"Scuol GR","La legge sull'approvvigionamento elettrico è stata accolta a Scuol, dove ha riscosso il 73 per cento di voti a favore. Scuol ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3764,36.8,36.8,63.2,"Valsot GR","I cittadini di Valsot hanno respinto la legge sull'approvvigionamento elettrico con il 63,2 per cento di voti contrari. Valsot ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3781,75,75,25,"Bever GR","Gli elettori di Bever si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 75 per cento di ""sì"". Bever ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3782,39.7,39.7,60.3,"Celerina/Schlarigna GR","Nel comune di Celerina/Schlarigna, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 60,3 per cento di voti contrari. Celerina/Schlarigna ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3783,55.4,55.4,44.6,"Madulain GR","Nel comune di Madulain, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 55,4 per cento di voti favorevoli. Madulain ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3784,37.7,37.7,62.3,"Pontresina GR","A Pontresina gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 62,3 per cento di voti a sfavore. Pontresina ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3785,69.4,69.4,30.6,"La Punt-Chamues-ch GR","I cittadini di La Punt-Chamues-ch hanno accolto la legge sull'approvvigionamento elettrico con il 69,4 per cento di voti a favore. La Punt-Chamues-ch ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3786,45.7,45.7,54.3,"Samedan GR","Nel comune di Samedan, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 54,3 per cento di voti contrari. Samedan ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3787,91.9,91.9,8.1,"St. Moritz GR","La legge sull'approvvigionamento elettrico è stata accolta a St. Moritz, dove ha riscosso il 91,9 per cento di voti a favore. St. Moritz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3788,35.2,35.2,64.8,"S-chanf GR","Nel comune di S-chanf, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 64,8 per cento di voti contrari. S-chanf ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3789,62,62,38,"Sils im Engadin/Segl GR","I cittadini di Sils im Engadin/Segl hanno accolto la legge sull'approvvigionamento elettrico con il 62 per cento di voti a favore. Sils im Engadin/Segl ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3790,95.1,95.1,4.9,"Silvaplana GR","Nel comune di Silvaplana, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 95,1 per cento di voti favorevoli. Il maggior numero di ""sì"" nel canton Grigioni è stato ottenuto a Silvaplana."
3791,62,62,38,"Zuoz GR","Gli abitanti di Zuoz hanno accolto la legge sull'approvvigionamento elettrico con il 62 per cento di ""sì"". Zuoz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3792,45.7,45.7,54.3,"Bregaglia GR","A Bregaglia gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 54,3 per cento di voti a sfavore. Bregaglia ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3804,39.6,39.6,60.4,"Buseno GR","Gli abitanti di Buseno hanno respinto la legge sull'approvvigionamento elettrico con il 60,4 per cento di ""no"". Buseno ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3805,89.5,89.5,10.5,"Castaneda GR","Gli elettori di Castaneda si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 89,5 per cento di ""sì"". Castaneda ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3808,76.2,76.2,23.8,"Rossa GR","Nel comune di Rossa, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 76,2 per cento di voti favorevoli. Rossa ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3810,6.3,6.3,93.7,"Santa Maria in Calanca GR","Il 93,7 per cento degli elettori di Santa Maria in Calanca ha respinto la legge sull'approvvigionamento elettrico. Santa Maria in Calanca ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3821,35,35,65,"Lostallo GR","Il 65 per cento degli elettori di Lostallo ha respinto la legge sull'approvvigionamento elettrico. Lostallo ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3822,85.8,85.8,14.2,"Mesocco GR","Il 85,8 per cento degli elettori di Mesocco ha accolto la legge sull'approvvigionamento elettrico. Mesocco ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3823,54.3,54.3,45.7,"Soazza GR","Nel comune di Soazza, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 54,3 per cento di voti favorevoli. Soazza ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3831,16.3,16.3,83.7,"Cama GR","Il 83,7 per cento degli elettori di Cama ha respinto la legge sull'approvvigionamento elettrico. Cama ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3832,67,67,33,"Grono GR","La legge sull'approvvigionamento elettrico è stata accolta a Grono, dove ha riscosso il 67 per cento di voti a favore. Grono ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
