"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
2008,78.2,78.2,21.8,"Châtillon FR",
2011,83,83,17,"Cugy FR",
2016,50,0,0,"Fétigny FR","I risultati di questo comune non sono ancora noti."
2022,50,0,0,"Gletterens FR","I risultati di questo comune non sono ancora noti."
2025,50,0,0,"Lully FR","I risultati di questo comune non sono ancora noti."
2027,81,81,19,"Ménières FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2029,50,0,0,"Montagny FR","I risultati di questo comune non sono ancora noti."
2035,50,0,0,"Nuvilly FR","I risultati di questo comune non sono ancora noti."
2038,50,0,0,"Prévondavaux FR","I risultati di questo comune non sono ancora noti."
2041,81.6,81.6,18.4,"Saint-Aubin FR",
2043,82.6,82.6,17.4,"Sévaz FR",
2044,78.4,78.4,21.6,"Surpierre FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2045,50,0,0,"Vallon FR","I risultati di questo comune non sono ancora noti."
2050,80.1,80.1,19.9,"Les Montets FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2051,50,0,0,"Delley-Portalban FR","I risultati di questo comune non sono ancora noti."
2053,50,0,0,"Belmont-Broye FR","I risultati di questo comune non sono ancora noti."
2054,50,0,0,"Estavayer FR","I risultati di questo comune non sono ancora noti."
2055,50,0,0,"Cheyres-Châbles FR","I risultati di questo comune non sono ancora noti."
2061,50,0,0,"Auboranges FR","I risultati di questo comune non sono ancora noti."
2063,50,0,0,"Billens-Hennens FR","I risultati di questo comune non sono ancora noti."
2066,50,0,0,"Chapelle (Glâne) FR","I risultati di questo comune non sono ancora noti."
2067,70.1,70.1,29.9,"Le Châtelard FR",
2068,85,85,15,"Châtonnaye FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2072,76.7,76.7,23.3,"Ecublens FR",
2079,84.1,84.1,15.9,"Grangettes FR",
2086,50,0,0,"Massonnens FR","I risultati di questo comune non sono ancora noti."
2087,73.5,73.5,26.5,"Mézières FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2089,76.3,76.3,23.7,"Montet (Glâne) FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2096,50,0,0,"Romont FR","I risultati di questo comune non sono ancora noti."
2097,83.4,83.4,16.6,"Rue FR",
2099,50,0,0,"Siviriez FR","I risultati di questo comune non sono ancora noti."
2102,80,80,20,"Ursy FR",
2113,74.7,74.7,25.3,"Vuisternens-devant-Romont FR",
2114,75.1,75.1,24.9,"Villorsonnens FR",
2115,50,0,0,"Torny FR","I risultati di questo comune non sono ancora noti."
2117,50,0,0,"Villaz FR","I risultati di questo comune non sono ancora noti."
2121,78.5,78.5,21.5,"Haut-Intyamon FR",
2122,50,0,0,"Pont-en-Ogoz FR","I risultati di questo comune non sono ancora noti."
2123,75.1,75.1,24.9,"Botterens FR",
2124,50,0,0,"Broc FR","I risultati di questo comune non sono ancora noti."
2125,50,0,0,"Bulle FR","I risultati di questo comune non sono ancora noti."
2128,78.6,78.6,21.4,"Châtel-sur-Montsalvens FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2129,78.1,78.1,21.9,"Corbières FR",
2130,73.2,73.2,26.8,"Crésuz FR",
2131,81.5,81.5,18.5,"Echarlens FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2134,50,0,0,"Grandvillard FR","I risultati di questo comune non sono ancora noti."
2135,50,0,0,"Greyerz FR","I risultati di questo comune non sono ancora noti."
2137,79,79,21,"Hauteville FR",
2138,50,0,0,"Jaun FR","I risultati di questo comune non sono ancora noti."
2140,78,78,22,"Marsens FR",
2143,81.5,81.5,18.5,"Morlon FR",
2145,50,0,0,"Le Pâquier FR","I risultati di questo comune non sono ancora noti."
2147,73.8,73.8,26.2,"Pont-la-Ville FR",
2148,50,0,0,"Riaz FR","I risultati di questo comune non sono ancora noti."
2149,50,0,0,"La Roche FR","I risultati di questo comune non sono ancora noti."
2152,74.4,74.4,25.6,"Sâles FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2153,50,0,0,"Sorens FR","I risultati di questo comune non sono ancora noti."
2155,82,82,18,"Vaulruz FR",
2160,50,0,0,"Vuadens FR","I risultati di questo comune non sono ancora noti."
2162,50,0,0,"Bas-Intyamon FR","I risultati di questo comune non sono ancora noti."
2163,50,0,0,"Val-de-Charmey FR","I risultati di questo comune non sono ancora noti."
2173,80.7,80.7,19.3,"Autigny FR","un cautionnement de 105 millions des investissements 2024-2026 de l'hôpital cantonal et un prêt de 70 millions pour une étude en vue de la construction d’un nouvel hôpital principal"
2174,50,0,0,"Avry FR","I risultati di questo comune non sono ancora noti."
2175,50,0,0,"Belfaux FR","I risultati di questo comune non sono ancora noti."
2177,85.1,85.1,14.9,"Chénens FR",
