"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6702,24.8,24.8,75.2,"Boécourt (JU)","A Boécourt, les habitants disent non à 75,2 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Boécourt a rejeté la loi, contrairement à son canton."
6703,8.5,8.5,91.5,"Bourrignon (JU)","Les habitants de Bourrignon s'opposent à la loi sur l'électricité avec 91,5 pour cent de non. Bourrignon a rejeté la loi, contrairement à son canton."
6704,55.7,55.7,44.3,"Châtillon (JU)","Les habitants de Châtillon (JU) acceptent la loi sur l'électricité avec 55,7 pour cent de oui. Châtillon (JU) a approuvé la loi, tout comme son canton."
6706,33,33,67,"Courchapoix (JU)","A Courchapoix, les habitants disent non à 67 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Courchapoix a rejeté la loi, contrairement à son canton."
6708,31.7,31.7,68.3,"Courrendlin (JU)","Les habitants de Courrendlin rejettent la loi sur l'électricité avec 68,3 pour cent de non. Courrendlin a rejeté la loi, contrairement à son canton."
6709,11.2,11.2,88.8,"Courroux (JU)","A Courroux, les habitants sont défavorables à la loi sur l'électricité avec 88,8 pour cent des voix. Courroux a rejeté la loi, contrairement à son canton."
6710,50.2,50.2,49.8,"Courtételle (JU)","A Courtételle, les habitants sont favorables à la loi sur l'électricité avec 50,2 pour cent des suffrages. Courtételle a approuvé la loi, tout comme son canton."
6711,87.6,87.6,12.4,"Delémont (JU)","Les habitants de Delémont acceptent la loi sur l'électricité avec 87,6 pour cent de oui. Delémont a approuvé la loi, tout comme son canton."
6712,45.7,45.7,54.3,"Develier (JU)","La loi sur l'électricité ne passe pas la rampe à Develier avec 54,3 pour cent de non. Develier a rejeté la loi, contrairement à son canton."
6713,41.7,41.7,58.3,"Ederswiler (JU)","Les habitants d'Ederswiler s'opposent à la loi sur l'électricité avec 58,3 pour cent de non. Ederswiler a rejeté la loi, contrairement à son canton."
6715,52.3,52.3,47.7,"Mervelier (JU)","C'est oui à 52,3 pour cent à la loi sur l'électricité à Mervelier. Mervelier a approuvé la loi, tout comme son canton."
6716,53.1,53.1,46.9,"Mettembert (JU)","Les habitants de Mettembert approuvent la loi sur l'électricité avec 53,1 pour cent des voix. Mettembert a approuvé la loi, tout comme son canton."
6718,76,76,24,"Movelier (JU)","Les électeurs de Movelier valident la loi sur l'électricité avec 76 pour cent des voix. Movelier a approuvé la loi, tout comme son canton."
6719,55.8,55.8,44.2,"Pleigne (JU)","Les électeurs de Pleigne valident la loi sur l'électricité avec 55,8 pour cent des voix. Pleigne a approuvé la loi, tout comme son canton."
6721,68.1,68.1,31.9,"Rossemaison (JU)","Les habitants de Rossemaison approuvent la loi sur l'électricité avec 68,1 pour cent des voix. Rossemaison a approuvé la loi, tout comme son canton."
6722,91.1,91.1,8.9,"Saulcy (JU)","A Saulcy, les habitants disent oui à 91,1 pour cent à la loi sur l'électricité. Saulcy a approuvé la loi, tout comme son canton."
6724,47.2,47.2,52.8,"Soyhières (JU)","La loi sur l'électricité ne passe pas la rampe à Soyhières avec 52,8 pour cent de non. Soyhières a rejeté la loi, contrairement à son canton."
6729,18.2,18.2,81.8,"Haute-Sorne (JU)","La loi sur l'électricité échoue à Haute-Sorne avec 81,8 pour cent des suffrages. Haute-Sorne a rejeté la loi, contrairement à son canton."
6730,95.4,95.4,4.6,"Val Terbi (JU)","C'est oui à 95,4 pour cent à la loi sur l'électricité à Val Terbi. Val Terbi a approuvé la loi, tout comme son canton."
6741,64.9,64.9,35.1,"Le Bémont (JU)","Les habitants du Bémont (JU) approuvent la loi sur l'électricité avec 64,9 pour cent des voix. Le Bémont (JU) a approuvé la loi, tout comme son canton."
6742,49.2,49.2,50.8,"Les Bois (JU)","La loi sur l'électricité échoue aux Bois avec 50,8 pour cent des suffrages. Les Bois a rejeté la loi, contrairement à son canton."
6743,15.2,15.2,84.8,"Les Breuleux (JU)","Aux Breuleux, les habitants disent non à 84,8 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Les Breuleux a rejeté la loi, contrairement à son canton."
6745,26.3,26.3,73.7,"Les Enfers (JU)","Aux Enfers, les habitants disent non à 73,7 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Les Enfers a rejeté la loi, contrairement à son canton."
6748,35.6,35.6,64.4,"Les Genevez (JU)","C'est non à 64,4 pour cent à la loi sur l'électricité aux Genevez (JU). Les Genevez (JU) a rejeté la loi, contrairement à son canton."
6750,63.5,63.5,36.5,"Lajoux (JU)","Les électeurs de Lajoux (JU) valident la loi sur l'électricité avec 63,5 pour cent des voix. Lajoux (JU) a approuvé la loi, tout comme son canton."
6751,65.4,65.4,34.6,"Montfaucon (JU)","Les habitants de Montfaucon approuvent la loi sur l'électricité avec 65,4 pour cent des voix. Montfaucon a approuvé la loi, tout comme son canton."
6753,64.7,64.7,35.3,"Muriaux (JU)","Les habitants de Muriaux acceptent la loi sur l'électricité avec 64,7 pour cent de oui. Muriaux a approuvé la loi, tout comme son canton."
6754,82.9,82.9,17.1,"Le Noirmont (JU)","Les habitants du Noirmont acceptent la loi sur l'électricité avec 82,9 pour cent de oui. Le Noirmont a approuvé la loi, tout comme son canton."
6757,20.4,20.4,79.6,"Saignelégier (JU)","A Saignelégier, les habitants disent non à 79,6 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Saignelégier a rejeté la loi, contrairement à son canton."
6758,41.3,41.3,58.7,"Saint-Brais (JU)","La loi sur l'électricité échoue à Saint-Brais avec 58,7 pour cent des suffrages. Saint-Brais a rejeté la loi, contrairement à son canton."
6759,49.4,49.4,50.6,"Soubey (JU)","Les habitants de Soubey rejettent la loi sur l'électricité avec 50,6 pour cent de non. Soubey a rejeté la loi, contrairement à son canton."
6771,56.4,56.4,43.6,"Alle (JU)","Les habitants d'Alle acceptent la loi sur l'électricité avec 56,4 pour cent de oui. Alle a approuvé la loi, tout comme son canton."
6774,95.8,95.8,4.2,"Boncourt (JU)","Les habitants de Boncourt approuvent la loi sur l'électricité avec 95,8 pour cent des voix. Boncourt a approuvé la loi, tout comme son canton."
6778,96.5,96.5,3.5,"Bure (JU)","La loi sur l'électricité passe la rampe à Bure avec 96,5 pour cent de oui. Le plus fort pourcentage de oui du canton du Jura a été obtenu à Bure."
6781,48.1,48.1,51.9,"Coeuve (JU)","Les habitants de Coeuve s'opposent à la loi sur l'électricité avec 51,9 pour cent de non. Coeuve a rejeté la loi, contrairement à son canton."
6782,27.1,27.1,72.9,"Cornol (JU)","Les habitants de Cornol rejettent la loi sur l'électricité avec 72,9 pour cent de non. Cornol a rejeté la loi, contrairement à son canton."
6783,65.5,65.5,34.5,"Courchavon (JU)","Les habitants de Courchavon approuvent la loi sur l'électricité avec 65,5 pour cent des voix. Courchavon a approuvé la loi, tout comme son canton."
6784,45.1,45.1,54.9,"Courgenay (JU)","Les habitants de Courgenay rejettent la loi sur l'électricité avec 54,9 pour cent de non. Courgenay a rejeté la loi, contrairement à son canton."
6785,47.2,47.2,52.8,"Courtedoux (JU)","A Courtedoux, les habitants sont défavorables à la loi sur l'électricité avec 52,8 pour cent des voix. Courtedoux a rejeté la loi, contrairement à son canton."
6789,8,8,92,"Fahy (JU)","C'est non à 92 pour cent à la loi sur l'électricité à Fahy. Le plus fort pourcentage de non du canton du Jura a été obtenu à Fahy."
6790,80.2,80.2,19.8,"Fontenais (JU)","Les habitants de Fontenais acceptent la loi sur l'électricité avec 80,2 pour cent de oui. Fontenais a approuvé la loi, tout comme son canton."
6792,21.2,21.2,78.8,"Grandfontaine (JU)","C'est non à 78,8 pour cent à la loi sur l'électricité à Grandfontaine. Grandfontaine a rejeté la loi, contrairement à son canton."
6800,39.8,39.8,60.2,"Porrentruy (JU)","A Porrentruy, les habitants sont défavorables à la loi sur l'électricité avec 60,2 pour cent des voix. Porrentruy a rejeté la loi, contrairement à son canton."
6806,52.1,52.1,47.9,"Vendlincourt (JU)","C'est oui à 52,1 pour cent à la loi sur l'électricité à Vendlincourt. Vendlincourt a approuvé la loi, tout comme son canton."
6807,81.9,81.9,18.1,"Basse-Allaine (JU)","Les habitants de Basse-Allaine acceptent la loi sur l'électricité avec 81,9 pour cent de oui. Basse-Allaine a approuvé la loi, tout comme son canton."
6808,25.4,25.4,74.6,"Clos du Doubs (JU)","La loi sur l'électricité ne passe pas la rampe à Clos du Doubs avec 74,6 pour cent de non. Clos du Doubs a rejeté la loi, contrairement à son canton."
6809,65.6,65.6,34.4,"Haute-Ajoie (JU)","C'est oui à 65,6 pour cent à la loi sur l'électricité à Haute-Ajoie. Haute-Ajoie a approuvé la loi, tout comme son canton."
6810,36.6,36.6,63.4,"La Baroche (JU)","Les habitants de La Baroche rejettent la loi sur l'électricité avec 63,4 pour cent de non. La Baroche a rejeté la loi, contrairement à son canton."
6811,48.9,48.9,51.1,"Damphreux-Lugnez (JU)","Les habitants de Damphreux-Lugnez rejettent la loi sur l'électricité avec 51,1 pour cent de non. Damphreux-Lugnez a rejeté la loi, contrairement à son canton."
6812,71.4,71.4,28.6,"Basse-Vendline (JU)","La loi sur l'électricité passe la rampe à Basse-Vendline avec 71,4 pour cent de oui. Basse-Vendline a approuvé la loi, tout comme son canton."
