"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
1701,88,88,12,"Baar ZG","NA NA"
1702,76.6,76.6,23.4,"Cham ZG","NA NA"
1703,37.4,37.4,62.6,"Hünenberg ZG","NA NA"
1704,7.3,7.3,92.7,"Menzingen ZG","NA NA"
1705,42.3,42.3,57.7,"Neuheim ZG","NA NA"
1706,31.8,31.8,68.2,"Oberägeri ZG","NA NA"
1707,43.1,43.1,56.9,"Risch ZG","NA NA"
1708,42.2,42.2,57.8,"Steinhausen ZG","NA NA"
1709,59.7,59.7,40.3,"Unterägeri ZG","NA NA"
1710,36.6,36.6,63.4,"Walchwil ZG","NA NA"
1711,50.6,50.6,49.4,"Zugo ZG","NA NA"
