"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,69,69,31,"Arbedo-Castione TI","Gli elettori di Arbedo-Castione si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 69 per cento di ""sì"". Arbedo-Castione ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5002,12.5,12.5,87.5,"Bellinzona TI","L'iniziativa per premi meno onerosi del PS è stata respinta a Bellinzona, dove ha riscosso il 87,5 per cento di ""no"". Bellinzona ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5003,53.5,53.5,46.5,"Cadenazzo TI","Nel comune di Cadenazzo, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 53,5 per cento di voti favorevoli. Cadenazzo ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5009,63.2,63.2,36.8,"Isone TI","Gli abitanti di Isone hanno accolto l'iniziativa per premi meno onerosi del PS con il 63,2 per cento di ""sì"". Isone ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5010,48.4,48.4,51.6,"Lumino TI","I cittadini di Lumino hanno respinto l'iniziativa per premi meno onerosi del PS con il 51,6 per cento di voti contrari. Lumino ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5017,34.6,34.6,65.4,"Sant'Antonino TI","I cittadini di Sant'Antonino hanno respinto l'iniziativa per premi meno onerosi del PS con il 65,4 per cento di voti contrari. Sant'Antonino ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5048,59.3,59.3,40.7,"Acquarossa TI","Gli elettori di Acquarossa si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 59,3 per cento di ""sì"". Acquarossa ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5049,73,73,27,"Blenio TI","Gli elettori di Blenio si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 73 per cento di ""sì"". Blenio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5050,48.1,48.1,51.9,"Serravalle TI","I cittadini di Serravalle hanno respinto l'iniziativa per premi meno onerosi del PS con il 51,9 per cento di voti contrari. Serravalle ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5061,37.5,37.5,62.5,"Airolo TI","Nel comune di Airolo, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 62,5 per cento di voti contrari. Airolo ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5063,9.9,9.9,90.1,"Bedretto TI","Gli elettori di Bedretto si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 90,1 per cento di voti contrari. Bedretto ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5064,52.3,52.3,47.7,"Bodio TI","Nel comune di Bodio, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 52,3 per cento di voti favorevoli. Bodio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
