"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,42.6,42.6,57.4,"Châtillon (FR)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Châtillon (FR) avec 57,4 pour cent de non. Châtillon (FR) a rejeté l'initiative, contrairement à son canton."
2011,71.1,71.1,28.9,"Cugy (FR)","C'est oui à 71,1 pour cent à l'initiative ""d'allègement des primes"" du PS à Cugy (FR). Cugy (FR) a approuvé l'initiative, tout comme son canton."
2016,81,81,19,"Fétigny (FR)","Les électeurs de Fétigny valident l'initiative ""d'allègement des primes"" du PS avec 81 pour cent des voix. Fétigny a approuvé l'initiative, tout comme son canton."
2022,39.2,39.2,60.8,"Gletterens (FR)","A Gletterens, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 60,8 pour cent des voix. Gletterens a rejeté l'initiative, contrairement à son canton."
2025,43.2,43.2,56.8,"Lully (FR)","C'est non à 56,8 pour cent à l'initiative ""d'allègement des primes"" du PS à Lully (FR). Lully (FR) a rejeté l'initiative, contrairement à son canton."
2027,15.8,15.8,84.2,"Ménières (FR)","L'initiative ""d'allègement des primes"" du PS échoue à Ménières avec 84,2 pour cent des suffrages. Ménières a rejeté l'initiative, contrairement à son canton."
2029,34.2,34.2,65.8,"Montagny (FR)","Les habitants de Montagny (FR) rejettent l'initiative ""d'allègement des primes"" du PS avec 65,8 pour cent de non. Montagny (FR) a rejeté l'initiative, contrairement à son canton."
2035,56,56,44,"Nuvilly (FR)","Les habitants de Nuvilly acceptent l'initiative ""d'allègement des primes"" du PS avec 56 pour cent de oui. Nuvilly a approuvé l'initiative, tout comme son canton."
2038,26.9,26.9,73.1,"Prévondavaux (FR)","Les habitants de Prévondavaux rejettent l'initiative ""d'allègement des primes"" du PS avec 73,1 pour cent de non. Prévondavaux a rejeté l'initiative, contrairement à son canton."
2041,29.8,29.8,70.2,"Saint-Aubin (FR)","Les habitants de Saint-Aubin (FR) s'opposent à l'initiative ""d'allègement des primes"" du PS avec 70,2 pour cent de non. Saint-Aubin (FR) a rejeté l'initiative, contrairement à son canton."
2043,8.7,8.7,91.3,"Sévaz (FR)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Sévaz avec 91,3 pour cent de non. Sévaz a rejeté l'initiative, contrairement à son canton."
2044,12.4,12.4,87.6,"Surpierre (FR)","L'initiative ""d'allègement des primes"" du PS échoue à Surpierre avec 87,6 pour cent des suffrages. Surpierre a rejeté l'initiative, contrairement à son canton."
2045,77.7,77.7,22.3,"Vallon (FR)","Les habitants de Vallon approuvent l'initiative ""d'allègement des primes"" du PS avec 77,7 pour cent des voix. Vallon a approuvé l'initiative, tout comme son canton."
2050,62.8,62.8,37.2,"Les Montets (FR)","Les électeurs des Montets valident l'initiative ""d'allègement des primes"" du PS avec 62,8 pour cent des voix. Les Montets a approuvé l'initiative, tout comme son canton."
2051,26.7,26.7,73.3,"Delley-Portalban (FR)","A Delley-Portalban, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 73,3 pour cent des voix. Delley-Portalban a rejeté l'initiative, contrairement à son canton."
2053,1.3,1.3,98.7,"Belmont-Broye (FR)","C'est non à 98,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Belmont-Broye. Belmont-Broye a rejeté l'initiative, contrairement à son canton."
2054,51.5,51.5,48.5,"Estavayer (FR)","A Estavayer, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 51,5 pour cent des suffrages. Estavayer a approuvé l'initiative, tout comme son canton."
2055,56.9,56.9,43.1,"Cheyres-Châbles (FR)","Les électeurs de Cheyres-Châbles valident l'initiative ""d'allègement des primes"" du PS avec 56,9 pour cent des voix. Cheyres-Châbles a approuvé l'initiative, tout comme son canton."
