"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3506,74.2,74.2,25.8,"Vaz/Obervaz GR","Gli elettori di Vaz/Obervaz si sono mostrati favorevoli all'iniziativa per la libertà e l'integrità fisica, che ha ricevuto il 74,2 per cento di ""sì"". Vaz/Obervaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3513,26.8,26.8,73.2,"Lantsch/Lenz GR","Nel comune di Lantsch/Lenz, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,2 per cento di voti contrari. Lantsch/Lenz ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3514,75.6,75.6,24.4,"Schmitten GR","Gli elettori di Schmitten GR si sono mostrati favorevoli all'iniziativa per la libertà e l'integrità fisica, che ha ricevuto il 75,6 per cento di ""sì"". Schmitten GR ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3542,62.6,62.6,37.4,"Albula/Alvra GR","Il 62,6 per cento degli elettori di Albula/Alvra ha accolto l'iniziativa per la libertà e l'integrità fisica. Albula/Alvra ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3543,64.3,64.3,35.7,"Surses GR","Nel comune di Surses, i cittadini hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 64,3 per cento di voti favorevoli. Surses ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3544,22.3,22.3,77.7,"Bergün Filisur GR","Nel comune di Bergün Filisur, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 77,7 per cento di voti contrari. Bergün Filisur ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3551,60.8,60.8,39.2,"Brusio GR","Il 60,8 per cento degli elettori di Brusio ha accolto l'iniziativa per la libertà e l'integrità fisica. Brusio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3561,56.1,56.1,43.9,"Poschiavo GR","Gli abitanti di Poschiavo hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 56,1 per cento di ""sì"". Poschiavo ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3572,18.9,18.9,81.1,"Falera GR","Gli abitanti di Falera hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 81,1 per cento di ""no"". Falera ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3575,61.5,61.5,38.5,"Laax GR","I cittadini di Laax hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 61,5 per cento di voti a favore. Laax ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3581,86.1,86.1,13.9,"Sagogn GR","Nel comune di Sagogn, i cittadini hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 86,1 per cento di voti favorevoli. Sagogn ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3582,13.5,13.5,86.5,"Schluein GR","A Schluein gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 86,5 per cento di voti a sfavore. Schluein ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3603,67.5,67.5,32.5,"Vals GR","Nel comune di Vals, i cittadini hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 67,5 per cento di voti favorevoli. Vals ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3618,58.5,58.5,41.5,"Lumnezia GR","Il 58,5 per cento degli elettori di Lumnezia ha accolto l'iniziativa per la libertà e l'integrità fisica. Lumnezia ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3619,56.6,56.6,43.4,"Ilanz/Glion GR","I cittadini di Ilanz/Glion hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 56,6 per cento di voti a favore. Ilanz/Glion ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3633,83.6,83.6,16.4,"Fürstenau GR","Gli abitanti di Fürstenau hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 83,6 per cento di ""sì"". Fürstenau ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3637,30.2,30.2,69.8,"Rothenbrunnen GR","I cittadini di Rothenbrunnen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,8 per cento di voti contrari. Rothenbrunnen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3638,58.6,58.6,41.4,"Scharans GR","L'iniziativa per la libertà e l'integrità fisica è stata accolta a Scharans, dove ha riscosso il 58,6 per cento di voti a favore. Scharans ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3640,10.1,10.1,89.9,"Sils im Domleschg GR","I cittadini di Sils im Domleschg hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 89,9 per cento di voti contrari. Sils im Domleschg ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3661,57.6,57.6,42.4,"Cazis GR","Il 57,6 per cento degli elettori di Cazis ha accolto l'iniziativa per la libertà e l'integrità fisica. Cazis ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3662,30.6,30.6,69.4,"Flerden GR","I cittadini di Flerden hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,4 per cento di voti contrari. Flerden ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3663,57.5,57.5,42.5,"Masein GR","A Masein gli abitanti hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 57,5 per cento di ""sì"". Masein ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
3668,48.5,48.5,51.5,"Thusis GR","I cittadini di Thusis hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 51,5 per cento di voti contrari. Thusis ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3669,27,27,73,"Tschappina GR","Nel comune di Tschappina, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73 per cento di voti contrari. Tschappina ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
3670,55.3,55.3,44.7,"Urmein GR","Gli abitanti di Urmein hanno accolto l'iniziativa per la libertà e l'integrità fisica con il 55,3 per cento di ""sì"". Urmein ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
