"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,79.4,79.4,20.6,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 79,4 pour cent de oui. Aire-la-Ville a approuvé le texte, tout comme son canton."
6602,28.8,28.8,71.2,"Anières (GE)","Les habitants d'Anières refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 71,2 pour cent de non. Anières a rejeté le texte, contrairement à son canton."
6603,94.6,94.6,5.4,"Avully (GE)","Les habitants d'Avully approuvent la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 94,6 pour cent de oui. C'est à Avully que la plus forte acceptation de cet objet a été enregistrée."
6604,57.7,57.7,42.3,"Avusy (GE)","A Avusy, les habitants disent oui à 57,7 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés. Avusy a approuvé le texte, tout comme son canton."
6605,4.5,4.5,95.5,"Bardonnex (GE)","Les habitants de Bardonnex s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 95,5 pour cent de non. C'est à Bardonnex que le refus le plus net de cet objet a été enregistré."
6606,61,61,39,"Bellevue (GE)","Les habitants de Bellevue approuvent la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 61 pour cent de oui. Bellevue a approuvé le texte, tout comme son canton."
6607,37.7,37.7,62.3,"Bernex (GE)","Les habitants de Bernex s'opposent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 62,3 pour cent de non. Bernex a rejeté le texte, contrairement à son canton."
6608,80,80,20,"Carouge (GE)","Les habitants de Carouge (GE) souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 80 pour cent de oui. Carouge (GE) a approuvé le texte, tout comme son canton."
6609,64.9,64.9,35.1,"Cartigny (GE)","A Cartigny, les habitants disent oui à 64,9 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés. Cartigny a approuvé le texte, tout comme son canton."
6610,55.5,55.5,44.5,"Céligny (GE)","Les habitants de Céligny souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 55,5 pour cent de oui. Céligny a approuvé le texte, tout comme son canton."
6611,20.2,20.2,79.8,"Chancy (GE)","Les habitants de Chancy refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 79,8 pour cent de non. Chancy a rejeté le texte, contrairement à son canton."
6612,28.4,28.4,71.6,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 71,6 pour cent de non. Chêne-Bougeries a rejeté le texte, contrairement à son canton."
6613,18.7,18.7,81.3,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg refusent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 81,3 pour cent de non. Chêne-Bourg a rejeté le texte, contrairement à son canton."
6614,34.3,34.3,65.7,"Choulex (GE)","A Choulex, les habitants disent non à 65,7 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés. Choulex a rejeté le texte, contrairement à son canton."
6615,34.5,34.5,65.5,"Collex-Bossy (GE)","A Collex-Bossy, les habitants disent non à 65,5 pour cent à la possibilité offerte aux crèches privées d'embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés. Collex-Bossy a rejeté le texte, contrairement à son canton."
6616,77.6,77.6,22.4,"Collonge-Bellerive (GE)","Les habitants de Collonge-Bellerive souhaitent que les crèches privées puissent embaucher du personnel en le payant au salaire minimum, alors qu'elles sont tenues au respect des usages de la branche, plus favorables aux salariés avec 77,6 pour cent de oui. Collonge-Bellerive a approuvé le texte, tout comme son canton."
