"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,9.3,9.3,90.7,"Châtillon (FR)","Non à 90,7 pour cent au rétablissement des urgences hospitalières à Riaz et à Tavel, en Singine, et non aussi à 64 pour cent à l'équité entre régions concernant les interventions ambulancières. Les citoyens de Châtillon (FR) ont refusé l'initiative et le contre-projet sur les soins."
2011,16,16,84,"Cugy (FR)","Les citoyens de Cugy (FR) ne veulent ni rétablissement des urgences hospitalières à Riaz et Tavel, ni équité entre régions concernant les interventions ambulancières. Ils ont refusé l'initiative sur les urgences avec 84 pour cent de non et le contre-projet avec 56,3 pour cent de non"
2016,22.8,22.8,77.2,"Fétigny (FR)","Ni l'initiative, ni le contre-projet sur les soins ne trouvent grâce aux yeux des citoyens de Fétigny. Ils refusent avec 77,2 pour cent de non le rétablissement des urgences à Riaz et à Tavel, en Singine. Ils s'opposent aussi au contre-projet (54 pour cent de non), qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge des coûts de l'amélioration de la chaîne de secours pour les urgences vitales."
2022,61,61,39,"Gletterens (FR)","Les ayants droit de Gletterens ont tranché: ils sont favorables à l'initiative qui demande que les urgences soient rétablies à l’hôpital de Riaz, en Gruyère, et à Tavel dans la partie germanophone du canton. Les citoyens ont dit oui à 61. Ils acceptent aussi le contre-projet du gouvernement avec 52,2 pour cent de oui. Avec cette proposition, le canton prendra en charge les mesures visant à garantir l’équité entre régions concernant les interventions ambulancières ainsi que les coûts de l’amélioration de la chaîne des secours pour les urgences vitales. Invités à choisir, les habitants de Gletterens tranchent toutefois en faveur de  l'initiative avec 55,8 pour cent de oui."
2025,23,23,77,"Lully (FR)","Les citoyens de Lully (FR) acceptent avec 71,3 pour cent de oui un contre-projet qui prévoit de garantir l'équité entre régions concernant les interventions ambulancières ainsi que la prise en charge par le canton des coûts de l'amélioration de la chaîne de secours pour les urgences vitales.Ils s'opposent par contre à l'initiative qui demande le rétablissement des urgences hospitalières à Riaz et Tavel (non à 77 pour cent)."
2027,61.5,61.5,38.5,"Ménières (FR)","Les ayants droit de Ménières ont tranché: ils sont favorables à l'initiative qui demande que les urgences soient rétablies à l’hôpital de Riaz, en Gruyère, et à Tavel dans la partie germanophone du canton. Les citoyens ont dit oui à 61,5. Ils acceptent aussi le contre-projet du gouvernement avec 53,9 pour cent de oui. Avec cette proposition, le canton prendra en charge les mesures visant à garantir l’équité entre régions concernant les interventions ambulancières ainsi que les coûts de l’amélioration de la chaîne des secours pour les urgences vitales. Invités à choisir, les habitants de Ménières tranchent toutefois en faveur de  l'initiative avec 61,1 pour cent de oui."
2029,90.3,90.3,9.7,"Montagny (FR)","Les citoyens de Montagny (FR) souhaitent que le canton prenne en charge les mesures visant à garantir l’équité entre régions concernant les interventions ambulancières ainsi que les coûts de l’amélioration de la chaîne des secours pour les urgences vitales. Ils ont dit oui à 51,4 pour cent de oui au contre-projet d'une initiative qui demandait le rétablissement des urgences aux hôpitaux de Riaz, en Gruyère, et de Tavel en Singine. Ils ont été 99,7 pour cent à préférer le contre-projet. L'initiative a obtenu 90,3 pour cent de oui."
2035,52.3,52.3,47.7,"Nuvilly (FR)","Les citoyens de Nuvilly acceptent l'initiative qui demande le rétablissement des urgences dans les hôpitaux en Gruyère et en Singine. Ils sont 52,3 pour cent à accepter ce texte. Les ayants droit de Nuvilly ont également dit oui au contre-projet. Ils approuvent avec  50,1 pour cent de oui la prise en charge par le canton de mesures visant à garantir l’équité entre régions concernant les interventions ambulancières ainsi que des coûts pour améliorer la chaîne des secours pour les urgences vitales. Les électeurs donnent cependant leur préférence à l'initiative, avec 75,1 pour cent de oui."
2038,30.6,30.6,69.4,"Prévondavaux (FR)","Les citoyens de Prévondavaux ne veulent ni rétablissement des urgences hospitalières à Riaz et Tavel, ni équité entre régions concernant les interventions ambulancières. Ils ont refusé l'initiative sur les urgences avec 69,4 pour cent de non et le contre-projet avec 67,1 pour cent de non"
2041,68.3,68.3,31.7,"Saint-Aubin (FR)","Oui à 68,3 pour cent à l'initiative qui demande le rétablissement des urgences dans les hôpitaux en Gruyère et en Singine. Oui également avec 53,5 pour cent de oui au contre-projet qui propose que le canton prenne en charge les mesures visant à garantir l’équité entre régions concernant les interventions ambulancières ainsi que les coûts de l’amélioration de la chaîne des secours pour les urgences vitales. Les citoyens de Saint-Aubin (FR) ont toutefois préféré l'initiative avec 51,7 pour cent de oui."
2043,33.3,33.3,66.7,"Sévaz (FR)","Non à 66,7 pour cent au rétablissement des urgences hospitalières à Riaz et à Tavel, en Singine, et non aussi à 87 pour cent à l'équité entre régions concernant les interventions ambulancières. Les citoyens de Sévaz ont refusé l'initiative et le contre-projet sur les soins."
2044,90.2,90.2,9.8,"Surpierre (FR)","Les citoyens de Surpierre ont tranché en faveur du contre-projet de gouvernement qui souhaite garantir l’équité entre régions concernant les interventions ambulancières ainsi que les coûts de l’amélioration de la chaîne des secours pour les urgences vitales  (82,9 pour cent de oui).Ils ont préféré cette proposition avec 62,7 pour cent de oui. Ils ont toutefois également approuvé avec 90,2 pour cent de oui l'initiative demandant le rétablissement des urgences à Riaz et Tavel."
