"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6601,67.6,67.6,32.4,"Aire-la-Ville (GE)","Les habitants d'Aire-la-Ville acceptent l'initiative ""d'allègement des primes"" du PS avec 67,6 pour cent de oui. Aire-la-Ville a approuvé l'initiative, contrairement à son canton."
6602,77.1,77.1,22.9,"Anières (GE)","A Anières, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 77,1 pour cent des suffrages. Anières a approuvé l'initiative, contrairement à son canton."
6603,86.2,86.2,13.8,"Avully (GE)","Les habitants d'Avully approuvent l'initiative ""d'allègement des primes"" du PS avec 86,2 pour cent des voix. Avully a approuvé l'initiative, contrairement à son canton."
6604,69.6,69.6,30.4,"Avusy (GE)","A Avusy, les habitants disent oui à 69,6 pour cent à l'initiative ""d'allègement des primes"" du PS. Avusy a approuvé l'initiative, contrairement à son canton."
6605,44,44,56,"Bardonnex (GE)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Bardonnex avec 56 pour cent de non. Bardonnex a rejeté l'initiative, tout comme son canton."
6606,59.4,59.4,40.6,"Bellevue (GE)","Les habitants de Bellevue approuvent l'initiative ""d'allègement des primes"" du PS avec 59,4 pour cent des voix. Bellevue a approuvé l'initiative, contrairement à son canton."
6607,58.1,58.1,41.9,"Bernex (GE)","Les habitants de Bernex approuvent l'initiative ""d'allègement des primes"" du PS avec 58,1 pour cent des voix. Bernex a approuvé l'initiative, contrairement à son canton."
6608,38.4,38.4,61.6,"Carouge (GE)","C'est non à 61,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Carouge (GE). Carouge (GE) a rejeté l'initiative, tout comme son canton."
6609,55.1,55.1,44.9,"Cartigny (GE)","Les électeurs de Cartigny valident l'initiative ""d'allègement des primes"" du PS avec 55,1 pour cent des voix. Cartigny a approuvé l'initiative, contrairement à son canton."
6610,36.6,36.6,63.4,"Céligny (GE)","A Céligny, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 63,4 pour cent des voix. Céligny a rejeté l'initiative, tout comme son canton."
6611,78,78,22,"Chancy (GE)","C'est oui à 78 pour cent à l'initiative ""d'allègement des primes"" du PS à Chancy. Chancy a approuvé l'initiative, contrairement à son canton."
6612,69.2,69.2,30.8,"Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries acceptent l'initiative ""d'allègement des primes"" du PS avec 69,2 pour cent de oui. Chêne-Bougeries a approuvé l'initiative, contrairement à son canton."
6613,91.7,91.7,8.3,"Chêne-Bourg (GE)","Les habitants de Chêne-Bourg acceptent l'initiative ""d'allègement des primes"" du PS avec 91,7 pour cent de oui. Chêne-Bourg a approuvé l'initiative, contrairement à son canton."
6614,31,31,69,"Choulex (GE)","A Choulex, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 69 pour cent des voix. Choulex a rejeté l'initiative, tout comme son canton."
6615,63.5,63.5,36.5,"Collex-Bossy (GE)","A Collex-Bossy, les habitants disent oui à 63,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Collex-Bossy a approuvé l'initiative, contrairement à son canton."
6616,69.9,69.9,30.1,"Collonge-Bellerive (GE)","A Collonge-Bellerive, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 69,9 pour cent des suffrages. Collonge-Bellerive a approuvé l'initiative, contrairement à son canton."
6617,91.5,91.5,8.5,"Cologny (GE)","A Cologny, les habitants disent oui à 91,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Cologny a approuvé l'initiative, contrairement à son canton."
6618,42.1,42.1,57.9,"Confignon (GE)","A Confignon, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 57,9 pour cent des voix. Confignon a rejeté l'initiative, tout comme son canton."
6619,60.8,60.8,39.2,"Corsier (GE)","Les habitants de Corsier (GE) approuvent l'initiative ""d'allègement des primes"" du PS avec 60,8 pour cent des voix. Corsier (GE) a approuvé l'initiative, contrairement à son canton."
6620,70.6,70.6,29.4,"Dardagny (GE)","Les habitants de Dardagny approuvent l'initiative ""d'allègement des primes"" du PS avec 70,6 pour cent des voix. Dardagny a approuvé l'initiative, contrairement à son canton."
6621,81.4,81.4,18.6,"Genève (GE)","C'est oui à 81,4 pour cent à l'initiative ""d'allègement des primes"" du PS à Genève. Genève a approuvé l'initiative, contrairement à son canton."
6622,69,69,31,"Genthod (GE)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Genthod avec 69 pour cent de oui. Genthod a approuvé l'initiative, contrairement à son canton."
6623,38.5,38.5,61.5,"Le Grand-Saconnex (GE)","Au Grand-Saconnex, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 61,5 pour cent des voix. Le Grand-Saconnex a rejeté l'initiative, tout comme son canton."
6624,79.6,79.6,20.4,"Gy (GE)","Les habitants de Gy acceptent l'initiative ""d'allègement des primes"" du PS avec 79,6 pour cent de oui. Gy a approuvé l'initiative, contrairement à son canton."
6625,94.5,94.5,5.5,"Hermance (GE)","Les électeurs d'Hermance valident l'initiative ""d'allègement des primes"" du PS avec 94,5 pour cent des voix. Le plus fort pourcentage de oui du canton de Genève a été obtenu à Hermance."
6626,50.4,50.4,49.6,"Jussy (GE)","Les électeurs de Jussy valident l'initiative ""d'allègement des primes"" du PS avec 50,4 pour cent des voix. Jussy a approuvé l'initiative, contrairement à son canton."
6627,84.8,84.8,15.2,"Laconnex (GE)","A Laconnex, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 84,8 pour cent des suffrages. Laconnex a approuvé l'initiative, contrairement à son canton."
6628,51.6,51.6,48.4,"Lancy (GE)","Les habitants de Lancy acceptent l'initiative ""d'allègement des primes"" du PS avec 51,6 pour cent de oui. Lancy a approuvé l'initiative, contrairement à son canton."
6629,58.7,58.7,41.3,"Meinier (GE)","Les habitants de Meinier acceptent l'initiative ""d'allègement des primes"" du PS avec 58,7 pour cent de oui. Meinier a approuvé l'initiative, contrairement à son canton."
