"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
1,83.7,83.7,16.3,"Aeugst am Albis (ZH)","Les habitants d'Aeugst am Albis acceptent la loi sur l'électricité avec 83,7 pour cent de oui. Aeugst am Albis a approuvé la loi, contrairement à son canton."
2,62.5,62.5,37.5,"Affoltern am Albis (ZH)","C'est oui à 62,5 pour cent à la loi sur l'électricité à Affoltern am Albis. Affoltern am Albis a approuvé la loi, contrairement à son canton."
3,30.1,30.1,69.9,"Bonstetten (ZH)","C'est non à 69,9 pour cent à la loi sur l'électricité à Bonstetten. Bonstetten a rejeté la loi, tout comme son canton."
4,51.6,51.6,48.4,"Hausen am Albis (ZH)","A Hausen am Albis, les habitants disent oui à 51,6 pour cent à la loi sur l'électricité. Hausen am Albis a approuvé la loi, contrairement à son canton."
5,99.9,99.9,0.1,"Hedingen (ZH)","Hedingen se classe au troisième rang des plus fortes approbations de la loi sur l'électricité. Ses citoyens disent oui à 99,9 pour cent. Le plus fort pourcentage de oui du canton de Zurich a été obtenu à Hedingen."
6,87.8,87.8,12.2,"Kappel am Albis (ZH)","C'est oui à 87,8 pour cent à la loi sur l'électricité à Kappel am Albis. Kappel am Albis a approuvé la loi, contrairement à son canton."
7,49.3,49.3,50.7,"Knonau (ZH)","Les habitants de Knonau s'opposent à la loi sur l'électricité avec 50,7 pour cent de non. Knonau a rejeté la loi, tout comme son canton."
8,50.8,50.8,49.2,"Maschwanden (ZH)","A Maschwanden, les habitants sont favorables à la loi sur l'électricité avec 50,8 pour cent des suffrages. Maschwanden a approuvé la loi, contrairement à son canton."
9,93,93,7,"Mettmenstetten (ZH)","A Mettmenstetten, les habitants disent oui à 93 pour cent à la loi sur l'électricité. Mettmenstetten a approuvé la loi, contrairement à son canton."
10,39,39,61,"Obfelden (ZH)","A Obfelden, les habitants disent non à 61 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Obfelden a rejeté la loi, tout comme son canton."
11,36.7,36.7,63.3,"Ottenbach (ZH)","Les habitants d'Ottenbach s'opposent à la loi sur l'électricité avec 63,3 pour cent de non. Ottenbach a rejeté la loi, tout comme son canton."
12,32.2,32.2,67.8,"Rifferswil (ZH)","Les habitants de Rifferswil s'opposent à la loi sur l'électricité avec 67,8 pour cent de non. Rifferswil a rejeté la loi, tout comme son canton."
13,56.6,56.6,43.4,"Stallikon (ZH)","A Stallikon, les habitants disent oui à 56,6 pour cent à la loi sur l'électricité. Stallikon a approuvé la loi, contrairement à son canton."
14,46.7,46.7,53.3,"Wettswil am Albis (ZH)","Les habitants de Wettswil am Albis rejettent la loi sur l'électricité avec 53,3 pour cent de non. Wettswil am Albis a rejeté la loi, tout comme son canton."
22,98.3,98.3,1.7,"Benken (ZH)","La loi sur l'électricité passe la rampe à Benken (ZH) avec 98,3 pour cent de oui. Benken (ZH) a approuvé la loi, contrairement à son canton."
23,29.5,29.5,70.5,"Berg am Irchel (ZH)","C'est non à 70,5 pour cent à la loi sur l'électricité à Berg am Irchel. Berg am Irchel a rejeté la loi, tout comme son canton."
24,63.7,63.7,36.3,"Buch am Irchel (ZH)","Les électeurs de Buch am Irchel valident la loi sur l'électricité avec 63,7 pour cent des voix. Buch am Irchel a approuvé la loi, contrairement à son canton."
25,3.8,3.8,96.2,"Dachsen (ZH)","La loi sur l'électricité échoue à Dachsen avec 96,2 pour cent des suffrages. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Dachsen."
26,83.2,83.2,16.8,"Dorf (ZH)","A Dorf, les habitants sont favorables à la loi sur l'électricité avec 83,2 pour cent des suffrages. Dorf a approuvé la loi, contrairement à son canton."
27,48.4,48.4,51.6,"Feuerthalen (ZH)","C'est non à 51,6 pour cent à la loi sur l'électricité à Feuerthalen. Feuerthalen a rejeté la loi, tout comme son canton."
28,29.5,29.5,70.5,"Flaach (ZH)","Les habitants de Flaach rejettent la loi sur l'électricité avec 70,5 pour cent de non. Flaach a rejeté la loi, tout comme son canton."
29,57.6,57.6,42.4,"Flurlingen (ZH)","C'est oui à 57,6 pour cent à la loi sur l'électricité à Flurlingen. Flurlingen a approuvé la loi, contrairement à son canton."
31,53.7,53.7,46.3,"Henggart (ZH)","C'est oui à 53,7 pour cent à la loi sur l'électricité à Henggart. Henggart a approuvé la loi, contrairement à son canton."
33,46.2,46.2,53.8,"Kleinandelfingen (ZH)","Les habitants de Kleinandelfingen s'opposent à la loi sur l'électricité avec 53,8 pour cent de non. Kleinandelfingen a rejeté la loi, tout comme son canton."
34,28.3,28.3,71.7,"Laufen-Uhwiesen (ZH)","C'est non à 71,7 pour cent à la loi sur l'électricité à Laufen-Uhwiesen. Laufen-Uhwiesen a rejeté la loi, tout comme son canton."
35,8.9,8.9,91.1,"Marthalen (ZH)","Les habitants de Marthalen s'opposent à la loi sur l'électricité avec 91,1 pour cent de non. Marthalen a rejeté la loi, tout comme son canton."
37,18.2,18.2,81.8,"Ossingen (ZH)","La loi sur l'électricité ne passe pas la rampe à Ossingen avec 81,8 pour cent de non. Ossingen a rejeté la loi, tout comme son canton."
38,95.8,95.8,4.2,"Rheinau (ZH)","Les habitants de Rheinau acceptent la loi sur l'électricité avec 95,8 pour cent de oui. Rheinau a approuvé la loi, contrairement à son canton."
39,26,26,74,"Thalheim an der Thur (ZH)","Les habitants de Thalheim an der Thur rejettent la loi sur l'électricité avec 74 pour cent de non. Thalheim an der Thur a rejeté la loi, tout comme son canton."
40,23,23,77,"Trüllikon (ZH)","La loi sur l'électricité échoue à Trüllikon avec 77 pour cent des suffrages. Trüllikon a rejeté la loi, tout comme son canton."
41,89,89,11,"Truttikon (ZH)","A Truttikon, les habitants disent oui à 89 pour cent à la loi sur l'électricité. Truttikon a approuvé la loi, contrairement à son canton."
43,47.4,47.4,52.6,"Volken (ZH)","A Volken, les habitants sont défavorables à la loi sur l'électricité avec 52,6 pour cent des voix. Volken a rejeté la loi, tout comme son canton."
51,29.2,29.2,70.8,"Bachenbülach (ZH)","La loi sur l'électricité échoue à Bachenbülach avec 70,8 pour cent des suffrages. Bachenbülach a rejeté la loi, tout comme son canton."
52,90.6,90.6,9.4,"Bassersdorf (ZH)","A Bassersdorf, les habitants disent oui à 90,6 pour cent à la loi sur l'électricité. Bassersdorf a approuvé la loi, contrairement à son canton."
53,26.7,26.7,73.3,"Bülach (ZH)","La loi sur l'électricité ne passe pas la rampe à Bülach avec 73,3 pour cent de non. Bülach a rejeté la loi, tout comme son canton."
54,27.7,27.7,72.3,"Dietlikon (ZH)","La loi sur l'électricité échoue à Dietlikon avec 72,3 pour cent des suffrages. Dietlikon a rejeté la loi, tout comme son canton."
55,62.9,62.9,37.1,"Eglisau (ZH)","La loi sur l'électricité passe la rampe à Eglisau avec 62,9 pour cent de oui. Eglisau a approuvé la loi, contrairement à son canton."
56,54,54,46,"Embrach (ZH)","Les habitants d'Embrach acceptent la loi sur l'électricité avec 54 pour cent de oui. Embrach a approuvé la loi, contrairement à son canton."
57,60.5,60.5,39.5,"Freienstein-Teufen (ZH)","Les habitants de Freienstein-Teufen approuvent la loi sur l'électricité avec 60,5 pour cent des voix. Freienstein-Teufen a approuvé la loi, contrairement à son canton."
58,64.3,64.3,35.7,"Glattfelden (ZH)","A Glattfelden, les habitants disent oui à 64,3 pour cent à la loi sur l'électricité. Glattfelden a approuvé la loi, contrairement à son canton."
59,54.4,54.4,45.6,"Hochfelden (ZH)","A Hochfelden, les habitants disent oui à 54,4 pour cent à la loi sur l'électricité. Hochfelden a approuvé la loi, contrairement à son canton."
60,47.5,47.5,52.5,"Höri (ZH)","A Höri, les habitants disent non à 52,5 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Höri a rejeté la loi, tout comme son canton."
61,56,56,44,"Hüntwangen (ZH)","A Hüntwangen, les habitants sont favorables à la loi sur l'électricité avec 56 pour cent des suffrages. Hüntwangen a approuvé la loi, contrairement à son canton."
62,74.1,74.1,25.9,"Kloten (ZH)","A Kloten, les habitants sont favorables à la loi sur l'électricité avec 74,1 pour cent des suffrages. Kloten a approuvé la loi, contrairement à son canton."
63,32.5,32.5,67.5,"Lufingen (ZH)","A Lufingen, les habitants disent non à 67,5 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Lufingen a rejeté la loi, tout comme son canton."
64,58.3,58.3,41.7,"Nürensdorf (ZH)","A Nürensdorf, les habitants sont favorables à la loi sur l'électricité avec 58,3 pour cent des suffrages. Nürensdorf a approuvé la loi, contrairement à son canton."
65,98.1,98.1,1.9,"Oberembrach (ZH)","La loi sur l'électricité passe la rampe à Oberembrach avec 98,1 pour cent de oui. Oberembrach a approuvé la loi, contrairement à son canton."
66,50,50,50,"Opfikon (ZH)","C'est non à 50 pour cent à la loi sur l'électricité à Opfikon. Opfikon a rejeté la loi, tout comme son canton."
67,41.7,41.7,58.3,"Rafz (ZH)","La loi sur l'électricité échoue à Rafz avec 58,3 pour cent des suffrages. Rafz a rejeté la loi, tout comme son canton."
68,6.5,6.5,93.5,"Rorbas (ZH)","A Rorbas, les habitants sont défavorables à la loi sur l'électricité avec 93,5 pour cent des voix. Rorbas a rejeté la loi, tout comme son canton."
69,35.8,35.8,64.2,"Wallisellen (ZH)","Les habitants de Wallisellen rejettent la loi sur l'électricité avec 64,2 pour cent de non. Wallisellen a rejeté la loi, tout comme son canton."
70,7.1,7.1,92.9,"Wasterkingen (ZH)","A Wasterkingen, les habitants disent non à 92,9 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Wasterkingen a rejeté la loi, tout comme son canton."
71,55.6,55.6,44.4,"Wil (ZH)","A Wil (ZH), les habitants disent oui à 55,6 pour cent à la loi sur l'électricité. Wil (ZH) a approuvé la loi, contrairement à son canton."
72,78.3,78.3,21.7,"Winkel (ZH)","C'est oui à 78,3 pour cent à la loi sur l'électricité à Winkel. Winkel a approuvé la loi, contrairement à son canton."
81,48.7,48.7,51.3,"Bachs (ZH)","A Bachs, les habitants sont défavorables à la loi sur l'électricité avec 51,3 pour cent des voix. Bachs a rejeté la loi, tout comme son canton."
82,37.9,37.9,62.1,"Boppelsen (ZH)","Les habitants de Boppelsen rejettent la loi sur l'électricité avec 62,1 pour cent de non. Boppelsen a rejeté la loi, tout comme son canton."
83,53.3,53.3,46.7,"Buchs (ZH)","Les habitants de Buchs (ZH) acceptent la loi sur l'électricité avec 53,3 pour cent de oui. Buchs (ZH) a approuvé la loi, contrairement à son canton."
84,31.3,31.3,68.7,"Dällikon (ZH)","La loi sur l'électricité ne passe pas la rampe à Dällikon avec 68,7 pour cent de non. Dällikon a rejeté la loi, tout comme son canton."
85,18.8,18.8,81.2,"Dänikon (ZH)","Les habitants de Dänikon rejettent la loi sur l'électricité avec 81,2 pour cent de non. Dänikon a rejeté la loi, tout comme son canton."
86,77.4,77.4,22.6,"Dielsdorf (ZH)","A Dielsdorf, les habitants disent oui à 77,4 pour cent à la loi sur l'électricité. Dielsdorf a approuvé la loi, contrairement à son canton."
87,59.1,59.1,40.9,"Hüttikon (ZH)","La loi sur l'électricité passe la rampe à Hüttikon avec 59,1 pour cent de oui. Hüttikon a approuvé la loi, contrairement à son canton."
88,49.4,49.4,50.6,"Neerach (ZH)","La loi sur l'électricité échoue à Neerach avec 50,6 pour cent des suffrages. Neerach a rejeté la loi, tout comme son canton."
89,9.2,9.2,90.8,"Niederglatt (ZH)","C'est non à 90,8 pour cent à la loi sur l'électricité à Niederglatt. Niederglatt a rejeté la loi, tout comme son canton."
